unique_identifier,region,seoul_metro_area,n_fam_members,n_under_age10,live_toge_couple,both_work,only_man_works,only_woman_works,both_dont_work,GENDER_RESP,AGE_RESP,HOUSE_TYPE,HOUSE_TYPE2,HOUSE_SQ_METER,HOUSE_RENT,HOUSE_RENT2,HOUSEHOLD_INC,TIME_SHORTAGE,WORK_GIVEUP,WORK_GIVEUP2,HOW_TIRED,REASON_TIRED,REASON_TIRED2,SATIS_LIFE,SATIS_LEISURE,SATIS_HOUWORK_DIVISION,GENDER_ROLE,edu_level,working_status,reason_not_working,working_field,position_type,hired_status,working_time,weekly_worktime,week_sidejob_worktime,dayoff_type,health_status
3203,11,Y,4,0,Y,Y,N,N,N,1,48,3,SMALL_FLAT,69,2,JEONSE,8,1,1,WORK,1,1,WORK,3,3,3,2,5,1,,IT,expert,1,1,40,0,1,3
3229,11,Y,3,0,Y,Y,N,N,N,1,48,2,APT,60,2,JEONSE,9,1,1,WORK,1,1,WORK,3,2,1,3,5,1,,MANUFACTURE,expert,1,1,55,0,1,3
7309,21,N,5,0,Y,Y,N,N,N,2,48,1,SINGLE,64,3,RENT_DEPOSIT,6,2,1,WORK,1,1,WORK,4,4,3,3,3,1,,HOTEL_RESTAU,service_worker,3,1,48,0,3,2
7365,21,N,4,0,Y,Y,N,N,N,1,48,2,APT,59,2,JEONSE,8,1,1,WORK,1,1,WORK,3,3,1,2,5,1,,CONSTRUCTION,office_worker,1,1,40,0,1,3
7777,21,N,4,0,Y,Y,N,N,N,2,48,2,APT,85,1,OWN,6,1,1,WORK,2,1,WORK,2,4,4,2,4,1,,SOCIAL_WELFARE,expert,1,1,40,0,1,3
7992,21,N,3,0,Y,Y,N,N,N,2,48,2,APT,132,1,OWN,6,3,,,2,4,HOUSEWORK,2,2,2,4,4,1,,MANUFACTURE,office_worker,1,1,32,0,1,3
3623,22,N,4,0,Y,Y,N,N,N,2,48,2,APT,85,1,OWN,5,4,,,2,1,WORK,3,2,2,2,4,1,,SOCIAL_WELFARE,service_worker,2,2,32,0,5,3
3712,22,N,4,1,Y,Y,N,N,N,1,48,2,APT,60,1,OWN,5,2,5,SOCIALIZING,2,1,WORK,5,4,4,2,3,1,,MANUFACTURE,machine_tech,5,,60,0,3,3
3957,22,N,4,0,Y,Y,N,N,N,1,48,2,APT,60,2,JEONSE,6,1,1,WORK,1,1,WORK,4,4,3,2,4,1,,MANUFACTURE,skill_own_worker,5,,72,0,3,3
3958,22,N,4,0,Y,Y,N,N,N,1,48,2,APT,60,1,OWN,7,2,1,WORK,2,1,WORK,3,3,3,2,4,1,,CONSTRUCTION,office_worker,1,1,48,0,3,3
304,23,Y,3,0,Y,Y,N,N,N,1,48,2,APT,102,1,OWN,6,2,1,WORK,3,,,3,2,2,3,3,1,,MANUFACTURE,machine_tech,1,1,40,10,1,2
583,23,Y,4,0,Y,Y,N,N,N,2,48,2,APT,80,1,OWN,6,2,1,WORK,2,1,WORK,2,3,3,3,3,1,,MANUFACTURE,office_worker,1,1,40,0,1,1
